6.805799999946678e-01 1.418913617717110e-02 
1.134299999991113e+00 2.356349714160506e-02 
1.588019999987558e+00 3.282053561748090e-02 
2.041739999984004e+00 4.186912276375979e-02 
2.495459999980449e+00 5.073034020891223e-02 
2.949179999976895e+00 5.931927611760913e-02 
3.402899999973338e+00 6.753770499380507e-02 
3.856619999969785e+00 7.549336919414569e-02 
4.310339999966230e+00 8.301362767867203e-02 
4.764059999962675e+00 9.007335121358329e-02 
5.217779999959120e+00 9.679775713066795e-02 
5.671499999955566e+00 1.029418090434880e-01 
6.125219999952010e+00 1.086183004534940e-01 
6.578939999948457e+00 1.138856519233157e-01 
7.032659999944900e+00 1.184669760997570e-01 
7.486379999941346e+00 1.226406776626815e-01 
7.940099999937792e+00 1.263400748268611e-01 
8.393819999934236e+00 1.293009270159870e-01 
8.847539999930682e+00 1.319588859369780e-01 
9.301259999927128e+00 1.340893532934786e-01 
9.754979999923572e+00 1.354941672486959e-01 
1.020869999992002e+01 1.367149933542146e-01 
1.066241999991646e+01 1.373703920635251e-01 
1.111613999991291e+01 1.373929548945120e-01 
1.156985999990935e+01 1.373233684547233e-01 
1.202357999990580e+01 1.366591516492263e-01 
1.247729999990224e+01 1.355713462750409e-01 
1.293101999989869e+01 1.343928121302038e-01 
1.338473999989514e+01 1.326443070434162e-01 
1.383845999989158e+01 1.307008244393255e-01 
1.429217999988803e+01 1.286446281668461e-01 
1.474589999988447e+01 1.260800111342835e-01 
1.519961999988091e+01 1.235234205793651e-01 
1.565333999987736e+01 1.208336791579662e-01 
1.610705999987381e+01 1.177227556746812e-01 
1.656077999987025e+01 1.147755507461199e-01 
1.701449999986669e+01 1.116789360053314e-01 
1.746821999986314e+01 1.082724786026859e-01 
1.792193999985959e+01 1.051262677309284e-01 
1.837565999985603e+01 1.018189729576401e-01 
1.882937999985248e+01 9.833797378567126e-02 
1.928309999984892e+01 9.514280879330991e-02 
1.973681999984537e+01 9.177749493912420e-02 
2.019053999984181e+01 8.841831336646237e-02 
2.064425999983826e+01 8.528061958398857e-02 
2.109797999983470e+01 8.200033186919596e-02 
2.155169999983115e+01 7.886365412498483e-02 
2.200541999982759e+01 7.588336643687554e-02 
2.245913999982404e+01 7.280150162790347e-02 
2.291285999982048e+01 6.994966433282029e-02 
2.336657999981693e+01 6.720360166968460e-02 
2.382029999981338e+01 6.440427460022265e-02 
2.427401999980982e+01 6.187764507260091e-02 
2.472773999980626e+01 5.942378843540689e-02 
